season,week,celebrity_name,judge_total,judge_share,fan_vote_share,judge_rank,fan_rank,rank_rule_rank,percent_rule_rank,combined_rank_sum,combined_score,eliminated_this_week,final_placement,regime
21,11,Bindi Irwin,30.0,0.25423750359110475,0.2575808929383408,1,1,1,1,2,0.5118183965294456,False,1,percent
22,1,Mischa Barton,16.0,0.06751054852320675,0.0675105485232067,10,10,10,10,20,0.13502109704641346,False,11,percent
22,1,Kim Fields,20.0,0.08438818565400844,0.0843881856540084,8,8,8,8,16,0.16877637130801681,False,8,percent
22,1,Jodie Sweetin,20.0,0.08438818565400844,0.0843881856540084,8,8,8,8,16,0.16877637130801681,False,6,percent
22,1,Doug Flutie,15.0,0.06329113924050633,0.0632911392405063,11,11,11,11,22,0.12658227848101264,False,9,percent
22,1,Von Miller,21.0,0.08860759493670886,0.0886075949367088,4,4,4,4,8,0.17721518987341767,False,7,percent
22,1,Antonio Brown,21.0,0.08860759493670886,0.0886075949367088,4,4,4,4,8,0.17721518987341767,False,5,percent
22,1,Paige VanZant,21.0,0.08860759493670886,0.0886075949367088,4,4,4,4,8,0.17721518987341767,False,2,percent
22,1,Geraldo Rivera,13.0,0.05485232067510549,0.0548523206751054,12,12,12,12,24,0.10970464135021088,False,12,percent
22,1,Nyle DiMarco,23.0,0.0970464135021097,0.0970464135021097,1,1,1,1,2,0.1940928270042194,False,1,percent
22,1,Ginger Zee,23.0,0.0970464135021097,0.0970464135021097,1,1,1,1,2,0.1940928270042194,False,3,percent
22,1,Wanya Morris,23.0,0.0970464135021097,0.0970464135021097,1,1,1,1,2,0.1940928270042194,False,4,percent
22,1,Marla Maples,21.0,0.08860759493670886,0.0886075949367088,4,4,4,4,8,0.17721518987341767,False,10,percent
22,2,Mischa Barton,15.0,0.0635593220338983,0.0661894050325174,11,11,11,11,22,0.12974872706641571,False,11,percent
22,2,Kim Fields,19.0,0.08050847457627118,0.0830944007844865,9,9,10,9,18,0.16360287536075768,False,8,percent
22,2,Jodie Sweetin,21.0,0.08898305084745763,0.0859200663619983,3,7,5,5,10,0.17490311720945592,False,6,percent
22,2,Doug Flutie,20.0,0.0847457627118644,0.070438861310564,5,10,8,10,15,0.15518462402242839,False,9,percent
22,2,Von Miller,20.0,0.0847457627118644,0.0873209765110732,5,5,5,6,10,0.1720667392229376,False,7,percent
22,2,Antonio Brown,19.0,0.08050847457627118,0.0859081437212271,9,8,9,8,17,0.16641661829749826,False,5,percent
22,2,Paige VanZant,24.0,0.1016949152542373,0.092972307661542,1,3,2,2,4,0.19466722291577931,False,2,percent
22,2,Geraldo Rivera,13.0,0.05508474576271186,0.0549253110223312,12,12,12,12,24,0.11001005678504305,True,12,percent
22,2,Nyle DiMarco,20.0,0.0847457627118644,0.0929484623805734,5,4,4,4,9,0.17769422509243782,False,1,percent
22,2,Ginger Zee,21.0,0.08898305084745763,0.0943612951696153,3,2,3,3,5,0.18334434601707295,False,3,percent
22,2,Wanya Morris,24.0,0.1016949152542373,0.0985997935342746,1,1,1,1,2,0.2002947087885119,False,4,percent
22,2,Marla Maples,20.0,0.0847457627118644,0.0873209765097965,5,6,7,7,11,0.1720667392216609,False,10,percent
22,3,Mischa Barton,18.0,0.0759493670886076,0.0720074217523598,11,11,11,11,22,0.1479567888409674,True,11,percent
22,3,Kim Fields,22.0,0.09282700421940929,0.0895580498965348,5,8,7,6,13,0.18238505411594408,False,8,percent
22,3,Jodie Sweetin,23.0,0.0970464135021097,0.0929576588304188,3,5,4,4,8,0.1900040723325285,False,6,percent
22,3,Doug Flutie,20.0,0.08438818565400844,0.0778182320504672,8,10,10,10,18,0.16220641770447564,False,9,percent
22,3,Von Miller,20.0,0.08438818565400844,0.0897267461481509,8,7,8,8,15,0.17411493180215934,False,7,percent
22,3,Antonio Brown,20.0,0.08438818565400844,0.0887301186645649,8,9,9,9,17,0.17311830431857334,False,5,percent
22,3,Paige VanZant,23.0,0.0970464135021097,0.0979323858812907,3,3,3,3,6,0.1949787993834004,False,2,percent
22,3,Nyle DiMarco,25.0,0.10548523206751055,0.100728318366096,1,2,1,1,3,0.20621355043360656,False,1,percent
22,3,Ginger Zee,21.0,0.08860759493670886,0.0960994394423133,6,4,5,5,10,0.18470703437902217,False,3,percent
22,3,Wanya Morris,24.0,0.10126582278481013,0.1033085062202835,2,1,1,2,3,0.20457432900509362,False,4,percent
22,3,Marla Maples,21.0,0.08860759493670886,0.0911331227475197,6,6,6,7,12,0.17974071768422856,False,10,percent
22,4,Kim Fields,32.0,0.10031347962382445,0.0977760048253381,6,7,7,7,13,0.19808948444916255,False,8,percent
22,4,Jodie Sweetin,27.0,0.08463949843260188,0.09499366798812,9,8,8,8,17,0.17963316642072188,False,6,percent
22,4,Doug Flutie,24.0,0.07523510971786834,0.0941247856431809,10,9,10,10,19,0.16935989536104923,False,9,percent
22,4,Von Miller,32.0,0.10031347962382445,0.097897196273559,6,6,6,6,12,0.19821067589738345,False,7,percent
22,4,Antonio Brown,35.0,0.109717868338558,0.1003160318514522,3,5,4,5,8,0.2100339001900102,False,5,percent
22,4,Paige VanZant,36.0,0.11285266457680251,0.1079718800789824,1,2,1,1,3,0.2208245446557849,False,2,percent
22,4,Nyle DiMarco,34.0,0.10658307210031348,0.1078905984684595,5,3,4,4,8,0.21447367056877298,False,1,percent
22,4,Ginger Zee,36.0,0.11285266457680251,0.1066550928315568,1,4,3,3,5,0.21950775740835932,False,3,percent
22,4,Wanya Morris,35.0,0.109717868338558,0.1107891413491476,3,1,2,2,4,0.2205070096877056,False,4,percent
22,4,Marla Maples,28.0,0.0877742946708464,0.0815856006902029,8,10,9,9,18,0.16935989536104928,True,10,percent
22,5,Kim Fields,28.0,0.10144927536231885,0.1047909255917892,7,7,7,7,14,0.20624020095410805,False,8,percent
22,5,Jodie Sweetin,35.0,0.12681159420289856,0.1112253649048062,2,5,3,2,7,0.23803695910770475,False,6,percent
22,5,Doug Flutie,28.0,0.10144927536231885,0.1021405467179353,7,9,8,8,16,0.20358982208025414,False,9,percent
22,5,Von Miller,29.0,0.10507246376811594,0.1060866265685222,6,6,6,6,12,0.21115909033663816,False,7,percent
22,5,Antonio Brown,26.0,0.09420289855072464,0.1042192436605883,9,8,9,9,17,0.19842214221131294,False,5,percent
22,5,Paige VanZant,31.0,0.11231884057971014,0.1158151849901025,4,4,5,4,8,0.22813402556981266,False,2,percent
22,5,Nyle DiMarco,37.0,0.13405797101449277,0.1230025603965081,1,1,1,1,2,0.2570605314110009,False,1,percent
22,5,Ginger Zee,32.0,0.11594202898550725,0.1160670734289963,3,3,2,3,6,0.23200910241450357,False,3,percent
22,5,Wanya Morris,30.0,0.10869565217391304,0.1166524737407515,5,2,3,5,7,0.22534812591466452,False,4,percent
22,6,Kim Fields,24.0,0.10572687224669604,0.105101204639831,6,8,8,8,14,0.21082807688652705,False,8,percent
22,6,Jodie Sweetin,25.0,0.11013215859030837,0.1108570869627408,4,5,4,5,9,0.22098924555304916,False,6,percent
22,6,Doug Flutie,21.0,0.09251101321585903,0.0989371608500153,9,9,9,9,18,0.19144817406587433,True,9,percent
22,6,Von Miller,24.0,0.10572687224669604,0.1059649707476314,6,7,7,7,13,0.21169184299432744,False,7,percent
22,6,Antonio Brown,27.0,0.11894273127753303,0.1091278670607961,3,6,4,4,9,0.22807059833832913,False,5,percent
22,6,Paige VanZant,28.0,0.12334801762114538,0.1183274414183562,2,3,2,2,5,0.24167545903950158,False,2,percent
22,6,Nyle DiMarco,25.0,0.11013215859030837,0.1187110648297078,4,2,3,3,6,0.22884322342001617,False,1,percent
22,6,Ginger Zee,24.0,0.10572687224669604,0.1126183357451154,6,4,6,6,10,0.21834520799181145,False,3,percent
22,6,Wanya Morris,29.0,0.1277533039647577,0.1203548677458057,1,1,1,1,2,0.2481081717105634,False,4,percent
22,7,Kim Fields,26.0,0.12149532710280374,0.118507818932114,5,8,7,8,13,0.24000314603491774,True,8,percent
22,7,Jodie Sweetin,25.5,0.1191588785046729,0.1217101289303382,8,5,7,6,13,0.2408690074350111,False,6,percent
22,7,Von Miller,26.0,0.12149532710280374,0.1188652160139408,5,7,6,7,12,0.24036054311674454,True,7,percent
22,7,Antonio Brown,26.0,0.12149532710280374,0.1211917793483393,5,6,5,5,11,0.24268710645114305,False,5,percent
22,7,Paige VanZant,27.5,0.12850467289719625,0.1303463008698184,2,3,3,3,5,0.25885097376701466,False,2,percent
22,7,Nyle DiMarco,28.0,0.1308411214953271,0.1314051896781434,1,2,1,1,3,0.2622463111734705,False,1,percent
22,7,Ginger Zee,27.5,0.12850467289719625,0.1261299475074407,2,4,4,4,6,0.2546346204046369,False,3,percent
22,7,Wanya Morris,27.5,0.12850467289719625,0.131843618719865,2,1,1,2,3,0.26034829161706124,False,4,percent
22,8,Jodie Sweetin,30.0,0.17751479289940827,0.14732864346274,1,6,3,4,7,0.3248434363621483,True,6,percent
22,8,Antonio Brown,27.0,0.15976331360946747,0.1650801227526808,5,5,6,4,10,0.3248434363621483,False,5,percent
22,8,Paige VanZant,28.0,0.16568047337278108,0.1691818404728356,4,4,5,3,8,0.3348623138456167,False,2,percent
22,8,Nyle DiMarco,29.0,0.17159763313609466,0.1720690316354689,3,2,2,2,5,0.3436666647715636,False,1,percent
22,8,Ginger Zee,30.0,0.17751479289940827,0.1694259193969666,1,3,1,1,4,0.3469407122963749,False,3,percent
22,8,Wanya Morris,25.0,0.14792899408284024,0.176914442279308,6,1,3,6,7,0.32484343636214824,False,4,percent
22,9,Antonio Brown,27.5,0.1916376306620209,0.192935819463741,5,5,5,5,10,0.38457345012576194,True,5,percent
22,9,Paige VanZant,29.5,0.20557491289198607,0.200802264429629,2,3,1,1,5,0.40637717732161505,False,2,percent
22,9,Nyle DiMarco,28.5,0.1986062717770035,0.2044101857405375,3,2,1,2,5,0.403016457517541,False,1,percent
22,9,Ginger Zee,28.0,0.1951219512195122,0.2078945062980288,4,1,1,2,5,0.403016457517541,False,3,percent
22,9,Wanya Morris,30.0,0.20905923344947736,0.1939572240680636,1,4,1,4,5,0.40301645751754095,True,4,percent
22,10,Paige VanZant,29.666600000000003,0.340996970101012,0.3320095767525659,1,3,1,1,4,0.673006546853578,False,2,percent
22,10,Nyle DiMarco,28.9998,0.3333325670462853,0.3333778773207644,2,2,1,2,4,0.6667104443670497,False,1,percent
22,10,Ginger Zee,28.333199999999998,0.32567046285270274,0.3346125459266696,3,1,1,3,4,0.6602830087793723,False,3,percent
23,1,Jake T. Austin,22.0,0.06666666666666667,0.0666666666666666,11,11,11,11,22,0.13333333333333325,False,13,percent
23,1,Maureen McCormick,22.0,0.06666666666666667,0.0666666666666666,11,11,11,11,22,0.13333333333333325,False,8,percent
23,1,Marilu Henner,27.0,0.08181818181818182,0.0818181818181818,3,3,3,3,6,0.16363636363636364,False,6,percent
23,1,Ryan Lochte,24.0,0.07272727272727272,0.0727272727272727,9,9,9,9,18,0.14545454545454542,False,7,percent
23,1,Calvin Johnson Jr.,26.0,0.07878787878787878,0.0787878787878787,5,5,5,5,10,0.15757575757575748,False,3,percent
23,1,Laurie Hernandez,31.0,0.09393939393939393,0.0939393939393939,1,1,1,1,2,0.18787878787878784,False,1,percent
23,1,Amber Rose,24.0,0.07272727272727272,0.0727272727272727,9,9,9,9,18,0.14545454545454542,False,9,percent
23,1,Rick Perry,20.0,0.06060606060606061,0.0606060606060606,13,13,13,13,26,0.12121212121212122,False,12,percent
23,1,James Hinchcliffe,31.0,0.09393939393939393,0.0939393939393939,1,1,1,1,2,0.18787878787878784,False,2,percent
23,1,Babyface,26.0,0.07878787878787878,0.0787878787878787,5,5,5,5,10,0.15757575757575748,False,11,percent
23,1,Vanilla Ice,25.0,0.07575757575757576,0.0757575757575757,7,7,7,7,14,0.15151515151515146,False,10,percent
23,1,Jana Kramer,27.0,0.08181818181818182,0.0818181818181818,3,3,3,3,6,0.16363636363636364,False,4,percent
23,1,Terra Jole,25.0,0.07575757575757576,0.0757575757575757,7,7,7,7,14,0.15151515151515146,False,5,percent
23,2,Jake T. Austin,24.0,0.06818181818181818,0.0613637047429983,10,13,12,13,23,0.12954552292481647,True,13,percent
23,2,Maureen McCormick,26.0,0.07386363636363637,0.0690656638133982,8,11,9,9,19,0.14292930017703456,False,8,percent
23,2,Marilu Henner,27.0,0.07670454545454546,0.080113627094106,7,5,6,7,12,0.15681817254865144,False,6,percent
23,2,Ryan Lochte,24.0,0.06818181818181818,0.0712120186316561,10,10,11,11,20,0.13939383681347428,False,7,percent
23,2,Calvin Johnson Jr.,28.0,0.07954545454545454,0.0790404083524377,6,7,7,6,13,0.15858586289789223,False,3,percent
23,2,Laurie Hernandez,32.0,0.09090909090909091,0.092929269756987,1,1,1,1,2,0.1838383606660779,False,1,percent
23,2,Amber Rose,24.0,0.06818181818181818,0.0712121307300458,10,9,9,10,19,0.13939394891186396,False,9,percent
23,2,Rick Perry,22.0,0.0625,0.0670455229248165,13,12,13,12,25,0.1295455229248165,False,12,percent
23,2,James Hinchcliffe,29.0,0.08238636363636363,0.0900883471916509,4,2,2,2,6,0.17247471082801452,False,2,percent
23,2,Babyface,30.0,0.08522727272727272,0.0809343547996637,3,4,3,4,7,0.16616162752693642,False,11,percent
23,2,Vanilla Ice,26.0,0.07386363636363637,0.0751262571348605,8,8,8,8,16,0.14898989349849687,False,10,percent
23,2,Jana Kramer,29.0,0.08238636363636363,0.0820075754685424,4,3,3,5,7,0.16439393910490602,False,4,percent
23,2,Terra Jole,31.0,0.08806818181818182,0.0798611193588362,2,6,5,3,8,0.16792930117701804,False,5,percent
23,3,Maureen McCormick,28.0,0.08615384615384615,0.0777709016241593,5,8,6,7,13,0.16392474777800545,False,8,percent
23,3,Marilu Henner,28.0,0.08615384615384615,0.0856174708810433,5,5,5,5,10,0.17177131703488946,False,6,percent
23,3,Ryan Lochte,25.0,0.07692307692307693,0.0762210715224559,8,11,10,10,19,0.1531441484455328,False,7,percent
23,3,Calvin Johnson Jr.,32.0,0.09846153846153846,0.0889577550676243,1,3,2,2,4,0.18741929352916276,False,3,percent
23,3,Laurie Hernandez,31.0,0.09538461538461539,0.0977953144785881,2,1,1,1,3,0.19317992986320348,False,1,percent
23,3,Amber Rose,25.0,0.07692307692307693,0.0762211510834571,8,10,9,9,18,0.15314422800653404,False,9,percent
23,3,Rick Perry,23.0,0.07076923076923076,0.0712152708283704,11,12,12,12,23,0.14198450159760118,True,12,percent
23,3,James Hinchcliffe,29.0,0.08923076923076922,0.0937265603714365,4,2,3,3,6,0.18295732960220573,False,2,percent
23,3,Babyface,25.0,0.07692307692307693,0.0831233451193984,8,7,8,8,15,0.16004642204247532,False,11,percent
23,3,Vanilla Ice,23.0,0.07076923076923076,0.0769506065632895,11,9,11,11,20,0.14771983733252025,False,10,percent
23,3,Jana Kramer,26.0,0.08,0.0849111330844528,7,6,6,6,13,0.16491113308445282,False,4,percent
23,3,Terra Jole,30.0,0.09230769230769231,0.0874894193757239,3,4,4,4,7,0.17979711168341622,False,5,percent
23,4,Maureen McCormick,24.0,0.09195402298850575,0.0864693057187854,4,7,5,6,11,0.17842332870729116,False,8,percent
23,4,Marilu Henner,21.0,0.08045977011494253,0.089061795124115,10,6,8,9,16,0.16952156523905754,False,6,percent
23,4,Ryan Lochte,22.0,0.0842911877394636,0.0852303774995939,9,9,10,10,18,0.1695215652390575,False,7,percent
23,4,Calvin Johnson Jr.,23.0,0.08812260536398467,0.0932325198543618,6,4,4,4,10,0.18135512521834646,False,3,percent
23,4,Laurie Hernandez,30.0,0.11494252873563218,0.1085101871602329,1,1,1,1,2,0.22345271589586507,False,1,percent
23,4,Amber Rose,24.0,0.09195402298850575,0.0853578633693256,4,8,7,7,12,0.17731188635783135,False,9,percent
23,4,James Hinchcliffe,28.0,0.10727969348659004,0.1030355415243,2,2,2,2,4,0.21031523501089006,False,2,percent
23,4,Babyface,18.0,0.06896551724137931,0.082651845382954,11,10,11,11,21,0.1516173626243333,True,11,percent
23,4,Vanilla Ice,23.0,0.08812260536398467,0.0813989598750729,6,11,9,8,17,0.16952156523905756,True,10,percent
23,4,Jana Kramer,23.0,0.08812260536398467,0.0903242478527382,6,5,5,5,11,0.17844685321672288,False,4,percent
23,4,Terra Jole,25.0,0.09578544061302682,0.0947273566385198,3,3,3,3,6,0.19051279725154663,False,5,percent
23,5,Maureen McCormick,24.0,0.10434782608695652,0.1037415887086751,6,7,7,7,13,0.20808941479563162,False,8,percent
23,5,Marilu Henner,27.0,0.11739130434782609,0.1101569163633113,2,4,3,4,6,0.2275482207111374,False,6,percent
23,5,Ryan Lochte,24.0,0.10434782608695652,0.1027535476279073,6,9,9,9,15,0.2071013737148638,False,7,percent
23,5,Calvin Johnson Jr.,24.0,0.10434782608695652,0.1091352291985519,6,6,6,6,12,0.21348305528550843,False,3,percent
23,5,Laurie Hernandez,25.0,0.10869565217391304,0.1227683927700597,5,2,4,3,7,0.23146404494397274,False,1,percent
23,5,Amber Rose,24.0,0.10434782608695652,0.1028552171793414,6,8,8,8,14,0.2072030432662979,False,9,percent
23,5,James Hinchcliffe,29.0,0.12608695652173912,0.1241994827683188,1,1,1,1,2,0.2502864392900579,False,2,percent
23,5,Jana Kramer,26.0,0.11304347826086956,0.1097144427984164,4,5,5,5,9,0.22275792105928596,False,4,percent
23,5,Terra Jole,27.0,0.11739130434782609,0.1146751825854176,2,3,2,2,5,0.2320664869332437,False,5,percent
23,6,Maureen McCormick,31.0,0.10163934426229508,0.1030424900090063,6,7,6,7,13,0.20468183427130138,False,8,percent
23,6,Marilu Henner,34.0,0.11147540983606558,0.1105964429300232,5,5,5,5,10,0.22207185276608876,False,6,percent
23,6,Ryan Lochte,30.0,0.09836065573770492,0.1012906381591122,7,8,8,8,15,0.19965129389681713,False,7,percent
23,6,Calvin Johnson Jr.,37.0,0.12131147540983607,0.1131931260312441,3,4,4,4,7,0.23450460144108015,False,3,percent
23,6,Laurie Hernandez,37.0,0.12131147540983607,0.1222815992748234,3,2,3,3,5,0.24359307468465946,False,1,percent
23,6,Amber Rose,28.0,0.09180327868852459,0.0991721845985243,9,9,9,9,18,0.1909754632870489,True,9,percent
23,6,James Hinchcliffe,38.0,0.12459016393442623,0.1243280876021885,2,1,1,1,3,0.24891825153661473,False,2,percent
23,6,Jana Kramer,40.0,0.13114754098360656,0.1168566358195948,1,3,2,2,4,0.24800417680320136,False,4,percent
23,6,Terra Jole,30.0,0.09836065573770492,0.1092387955754827,7,6,6,6,13,0.20759945131318763,False,5,percent
23,7,Maureen McCormick,33.0,0.11978221415607986,0.1155297216593919,6,7,6,7,13,0.23531193581547177,True,8,percent
23,7,Marilu Henner,32.0,0.1161524500907441,0.1205574267927493,8,6,8,6,14,0.2367098768834934,False,6,percent
23,7,Ryan Lochte,33.0,0.11978221415607986,0.1155297216593919,6,7,6,7,13,0.23531193581547177,False,7,percent
23,7,Calvin Johnson Jr.,37.0,0.13430127041742287,0.1285441780187083,1,3,2,2,4,0.26284544843613117,False,3,percent
23,7,Laurie Hernandez,34.5,0.12522686025408347,0.1322407928446311,3,2,3,3,5,0.25746765309871456,False,1,percent
23,7,James Hinchcliffe,37.0,0.13430127041742287,0.1367860669956706,1,1,1,1,2,0.2710873374130935,False,2,percent
23,7,Jana Kramer,34.5,0.12522686025408347,0.1282253369980285,3,4,4,4,7,0.253452197252112,False,4,percent
23,7,Terra Jole,34.5,0.12522686025408347,0.1225867550314281,3,5,5,5,8,0.24781361528551157,False,5,percent
23,8,Marilu Henner,23.0,0.11442797455519857,0.1370650191662837,7,5,5,6,12,0.25149299372148226,False,6,percent
23,8,Ryan Lochte,26.0,0.12935336254065924,0.122139631180823,5,7,5,6,12,0.25149299372148226,True,7,percent
23,8,Calvin Johnson Jr.,30.0,0.14925387985460684,0.1466430658533584,3,3,3,3,6,0.2958969457079652,False,3,percent
23,8,Laurie Hernandez,33.0,0.1641792678400675,0.1543956607733752,2,2,2,2,4,0.3185749286134427,False,1,percent
23,8,James Hinchcliffe,34.9998,0.1741285314711756,0.1611473474999946,1,1,1,1,2,0.33527587897117017,False,2,percent
23,8,Jana Kramer,30.0,0.14925387985460684,0.146400415312422,3,4,4,4,7,0.29565429516702885,False,4,percent
23,8,Terra Jole,24.0,0.11940310388368545,0.1322088602137427,6,6,5,5,12,0.25161196409742814,False,5,percent
23,9,Marilu Henner,36.0,0.15859030837004406,0.1569554315569216,5,5,6,6,10,0.31554573992696566,True,6,percent
23,9,Calvin Johnson Jr.,37.0,0.16299559471365638,0.1656917800070166,4,4,4,4,8,0.328687374720673,False,3,percent
23,9,Laurie Hernandez,40.0,0.1762114537444934,0.1759892821886977,1,1,1,1,2,0.3522007359331911,False,1,percent
23,9,James Hinchcliffe,36.0,0.15859030837004406,0.1752419341948123,5,2,3,3,7,0.33383224256485633,False,2,percent
23,9,Jana Kramer,40.0,0.1762114537444934,0.1699166990548769,1,3,2,2,4,0.3461281527993703,False,4,percent
23,9,Terra Jole,38.0,0.16740088105726872,0.1562048729976747,3,6,5,5,9,0.3236057540549434,False,5,percent
23,10,Calvin Johnson Jr.,28.0,0.19112627986348124,0.200085257621313,5,4,5,5,9,0.3912115374847942,False,3,percent
23,10,Laurie Hernandez,30.0,0.20477815699658702,0.2074222988609059,1,1,1,1,2,0.41220045585749293,False,1,percent
23,10,James Hinchcliffe,29.5,0.20136518771331058,0.2057025891347153,3,2,2,2,5,0.40706777684802586,False,2,percent
23,10,Jana Kramer,29.0,0.19795221843003413,0.2003564738948584,4,3,4,3,7,0.3983086923248925,False,4,percent
23,10,Terra Jole,30.0,0.20477815699658702,0.1864333804882073,1,5,3,4,6,0.3912115374847943,True,5,percent
23,11,Calvin Johnson Jr.,38.3331,0.25191616266698036,0.2479293363299871,3,3,3,3,6,0.49984549899696745,False,3,percent
23,11,Laurie Hernandez,39.333200000000005,0.2584885858282496,0.2561323878024631,1,1,1,1,2,0.5146209736307127,False,1,percent
23,11,James Hinchcliffe,38.9998,0.25629755904896034,0.2539928516010386,2,2,2,2,4,0.510290410649999,False,2,percent
23,11,Jana Kramer,35.5,0.2332976924558098,0.241945424266511,4,4,4,4,8,0.4752431167223208,True,4,percent
24,1,Charo,21.0,0.0695364238410596,0.0695364238410596,10,10,10,10,20,0.1390728476821192,False,11,percent
24,1,Mr. T,20.0,0.06622516556291391,0.0662251655629139,11,11,11,11,22,0.13245033112582782,False,10,percent
